CCV1;CCV2;CCV3;CCV4;CCV5;CCV6;CCV7;CCV8;CCV9;CCV10
6,795302487;9,415616303;5,30015784;0,516714589;975,073522;2869,610456;4,481771838;3,88212355;0,734348461;8,764843278
6,106752971;8,835107138;4,64393987;0,336214992;267,8161124;2841,74374;4,987809623;3,233160938;2,847408825;4,321739981
5,969271977;8,691334084;4,539631786;0,425888264;925,2791576;2852,298285;5,720649538;2,678562286;4,857745255;4,399278133
8,171330722;9,89590114;8,0069416;0,410882405;1518,128199;3015,272857;9,607594022;10,30569989;10,02637181;6,355479311
6,099572118;8,715176882;4,850977674;0,44457659;387,3773149;2961,788156;1,230164392;1,726430215;1,822382216;5,36888551
6,649628095;8,987192308;5,788084074;0,381286677;207,343221;5908,564494;1,598782518;1,948904243;1,690907826;4,22823198
8,018928965;9,59649832;8,332138583;0,538198909;270,8185621;40213,17074;4,149255079;4,277168459;4,198727393;7,480555918
17,65331866;16,6333542;18,59615187;0,337903046;202,8209484;25142,9365;5,709705023;5,787285374;5,620660057;5,098446661
9,58665431;11,42396341;8,740019568;0,504118197;203,9227204;5283,02774;1,492710043;1,203405968;1,739355406;7,112917928
6,760433427;9,253622248;5,629802542;0,370609555;185,5574721;3785,918968;1,180033084;3,307616025;1,761073446;5,493436395
5,862431683;8,632090544;4,658036043;0,463316066;458,4479699;3356,421727;1,934214816;5,419934546;3,362150742;5,682087079
7,922036476;9,301101079;9,053971986;0,363110408;3764,847854;6368,825765;1,233723034;0,648649471;1,283375257;4,624489843
6,358355381;9,095490597;4,944893657;0,420745157;556,4531655;3189,203842;4,157635458;1,618715624;3,395174875;4,581383425
5,885266349;8,634557475;4,482508728;0,387586223;611,0074239;2873,012543;3,186733241;1,28340045;2,249728073;4,109176448
5,841760296;8,533477538;4,521753641;0,400072677;380,5195826;2846,778245;2,48957509;1,16177522;1,689369035;4,120129134
7,180651696;9,477891568;6,012713681;0,411624779;607,8595539;2932,390548;4,063506714;4,299069084;3,561661512;5,32075207
6,044058164;8,702813974;4,719769495;0,41988665;293,712295;2867,090265;1,15550048;0,749997211;1,243939277;4,975458114
12,88895017;15,53066145;9,155908451;0,395822319;267,6841053;11087,2787;1,651782747;1,649447036;2,914783397;4,811220342
12,23580648;11,2670316;19,43509593;0,396315851;192,1184049;4845,425076;1,601654937;1,499157373;1,643392567;4,111356408
10,53806585;11,1935327;11,88344875;0,401669845;202,8214477;5548,284838;1,335057905;1,220851798;1,484251668;4,150611443
6,401172738;9,263500429;5,848941667;0,427326609;185,4441531;3123,822762;2,105737835;2,09962398;3,869246424;5,079975251
6,232763318;8,888463511;4,975615165;0,429514227;202,1346791;3295,353398;2,621608813;0,961734481;1,770013144;6,176763311
5,788258199;8,542026804;4,565758675;0,501513712;438,2318472;4089,29704;6,365154342;6,855156985;6,833874881;7,465903472
5,894987939;8,503329354;6,462046133;0,49379952;5029,673289;4066,656756;11,58381515;12,00347282;11,93066688;7,424914969
6,400465483;8,754538333;5,75718516;0,369662003;4407,061334;3051,742643;2,182549592;5,87622835;2,361250728;4,962943114
7,526200241;10,16844391;5,653187863;0,475856418;2765,657136;2914,675337;1,149307156;0,506254471;1,295480345;6,528278711
8,345142847;10,22224718;7,675251132;0,362787595;5564,941378;3023,761249;1,854138819;1,902155924;2,319020224;6,149308166
6,103564449;8,763781085;4,814243684;0,415114448;740,1053275;2876,825067;1,622652725;1,497328198;1,883066862;4,092011441
5,78463926;8,524378339;4,41903034;0,399717903;403,2490308;4615,283624;1,257979805;1,136218775;1,332546003;4,265871267
5,80427006;8,454860341;5,22098357;0,439121537;242,6251927;3207,84213;2,280492652;2,300924134;2,43134512;5,698904116
9,515075864;11,04222714;9,002349055;0,374323752;190,3270128;6024,862349;3,722049331;3,780482053;3,743635114;5,282448877
8,625929003;10,89873415;7,006082919;0,499601862;250,7489413;3195,151749;7,687484274;8,020072593;7,599796626;7,458609384
23,35401287;18,67527875;30,62930114;0,345613801;200,7558202;20921,43302;7,307544064;7,194536912;7,04687198;4,224755034
10,25005099;12,21514363;8,812580129;0,429443489;195,6116172;6380,755962;16,63539748;9,136634886;12,64761354;5,040552743
8,019517222;10,41026749;6,50341856;0,434067132;276,6955292;3677,303245;22,02601265;23,54012634;21,56892773;7,086033245
6,063077372;8,913533056;4,64490544;0,408261264;373,243931;3137,239714;23,05430723;23,09141752;21,30324478;5,069901823
5,781386236;8,554100658;4,400276502;0,393288226;1536,8809;2887,13257;11,34045262;20,82302313;12,39021875;4,317291858
5,910626754;8,55642773;4,649069331;0,405989103;3630,042446;2845,503538;8,839519144;7,449489076;8,318571415;4,116499713
6,678112137;8,860880645;6,159075457;0,391957156;7906,363419;2960,902067;6,147159392;6,010375535;5,874622214;4,213324102
6,31631176;8,704029826;5,443136338;0,402446854;988,504894;2958,323914;6,604205204;6,618807936;6,703461758;4,413160734
6,406208209;9,151264032;4,768509944;0,412694458;267,0767036;2855,522629;8,218606206;8,340609005;11,28107628;4,982647402
5,994370131;8,696747568;7,303037527;0,484691718;192,8430297;2980,815753;3,647066348;3,126718304;3,191974363;5,448766024
7,10047715;9,677583018;5,829335515;0,402210709;194,7974052;2857,325638;1,438450514;1,19281507;1,51465577;5,89745965
6,231343054;8,661133229;6,725967231;0,460357823;213,3971579;15932,25148;1,387429851;1,308509935;1,626566701;6,305571024
5,896905182;8,832028752;4,655701899;0,363784135;211,3754125;4295,006704;1,388601091;1,294688682;1,618830098;4,090224224
7,405927251;10,71169643;4,910364036;0,429291724;252,9147841;5568,961521;2,52507908;2,548775946;4,555674087;5,360524158
7,656530492;10,58977783;5,551466571;0,37987407;667,0443686;6163,648587;3,272185818;3,251544537;5,034940814;4,465172111
6,005092594;8,832465937;4,604683567;0,422762674;370,0210578;4173,646666;4,234869597;4,248233251;8,70016006;4,51853268
8,933281933;11,16559666;7,334239997;0,419391191;3631,761046;3164,632666;8,108144604;8,426261404;16,74198877;6,745550469
6,635211237;9,661454998;4,774390965;0,387273406;825,6501761;2904,92595;11,85417409;12,15823021;20,90271628;6,015662672
5,862259884;8,770673866;4,459963122;0,403883081;2698,81366;2872,34297;15,04829599;15,33159953;26,23632457;5,53971116
6,867247227;9,149395176;6,042945663;0,405940447;515,1647457;3154,048618;17,9734706;18,26110454;33,59596303;5,435267093
6,209879747;8,592670164;5,891893484;0,424202319;225,6023587;3325,569781;12,13367113;11,54159064;18,96553985;4,44352783
8,326872372;9,248757663;10,74075709;0,426949258;340,8620888;7691,263953;8,543007572;8,234786199;12,0592728;4,314751513
7,00066118;8,909724935;7,152609513;0,384333874;250,1214896;8536,305943;6,946980733;6,778108235;9,873388714;4,111804893
9,073834652;9,198985187;14,15648036;0,467162251;189,6040853;18752,80137;3,254694159;2,838951357;3,157829596;5,399255301
13,08875371;12,60432528;15,46213262;0,38248512;184,8712354;6763,181667;5,36050455;5,53868413;8,882583417;5,267913343
7,098996036;9,979493798;5,598950797;0,432006009;183,5971083;3743,891545;2,36826684;1,969414496;1,768571032;5,452834554
8,435829772;10,90243424;6,70045263;0,377835217;256,353449;6330,696994;1,607470225;1,48156305;1,411213642;4,467503362
7,100325684;10,41317601;4,789118179;0,611433912;539,7946081;3194,317759;2,374881593;2,372848471;5,693401592;11,67195301
8,671241804;10,96355396;7,142736652;0,296793826;4339,19868;2966,393581;3,906046219;3,97754217;9,485938397;5,305897963
6,135668501;8,903589247;4,681975983;0,459179221;1087,515692;2851,691166;3,966411785;3,891352906;8,840636841;4,23214245
6,766717576;8,935735168;6,327248411;0,36542464;10172,38316;2893,777178;3,965026021;3,901649332;9,491292429;4,197927489
6,053592961;8,696652509;4,719848082;0,411213385;1420,818424;2923,31031;3,901200719;3,829878851;9,334483394;4,18875393
5,771384104;8,761871021;4,863710073;0,391981465;490,972136;3589,956582;2,752489599;2,567760085;5,933091196;4,173096276
5,799487021;8,52333749;5,428973083;0,418272622;307,0875997;8808,347121;1,669292248;1,492195457;2,78602345;4,469246983
7,622782815;9,207407888;8,28330373;0,384940331;214,6515728;13952,14121;1,494781578;1,400170998;2,431608334;4,100460575
8,713033192;8,834270028;15,49907822;0,41065994;186,6614519;8441,02571;1,177528618;1,055228615;1,2960262;4,41673019
6,822041537;8,858365169;6,693729506;0,394759927;184,5684437;3388,892717;1,352839042;1,282792403;2,060430878;4,406876861
10,30372541;9,91479547;15,12562101;0,437611895;296,8664557;14668,235;1,16525041;1,051740727;1,319769678;4,39898597
6,695036028;9,292964813;5,584765779;0,380319943;199,6040657;4171,336179;1,327555535;1,252573989;1,849053793;4,432846437
7,079073995;9,589388799;5,651999859;0,448170273;1036,350932;3074,896616;3,005488536;3,081976323;3,318118127;6,400579118
7,112020109;9,596355475;5,698764688;0,379225557;1184,798189;2888,045106;4,376449607;4,417896187;5,466621463;4,836769662
5,912406697;8,650124536;4,555791792;0,420562686;1890,176218;2852,52431;3,370617333;3,183674398;3,521739225;4,149127228
6,613465262;8,952321541;5,666422204;0,383512994;5626,048204;2842,38254;2,686210545;2,550939561;2,89277763;4,14693566
6,219578792;9,119040894;4,551293655;0,516001907;933,9154089;2843,781426;1,155272012;0,923432725;1,443966747;8,275173767
5,951927128;8,824888833;4,403118461;0,337460618;481,2163261;3757,225778;1,185322468;1,112181185;1,364303635;4,085358694
7,150139143;10,5193803;4,666320676;0,454389667;222,1091269;3388,427475;2,054757977;2,052457556;2,171271858;5,948465341
5,96346921;8,832715827;4,512149817;0,447000702;195,4474583;9003,401415;5,88088098;6,189009574;5,882424083;8,772796517
5,759593183;8,632561265;5,187256152;0,37037307;192,7040202;3547,662637;6,172064264;6,113449688;6,000501204;4,375469352
5,744140444;8,624664782;5,634115525;0,427124978;220,9604867;5204,258803;7,059912634;7,110408835;7,885573063;4,617633799
13,03010208;12,85985402;14,74985066;0,383282031;864,7146222;16824,95024;4,572238168;4,266267701;3,868056062;4,298426819
8,551734988;11,19299592;6,49967117;0,415871122;294,8319311;5413,023719;6,640359412;6,82716424;7,785729583;5,320140209
6,729338942;9,012845692;6,927792197;0,407182721;1634,906541;3489,313918;4,30192642;3,990884153;3,907848105;4,278438165
6,457027844;9,192302953;4,959207376;0,411119597;1936,491565;2922,374428;6,038056723;6,188008021;6,884876795;5,109435304
5,876381268;8,600140085;4,520407008;0,40047037;448,7448422;2846,906132;4,350114997;4,10519588;4,137304255;4,151893568
5,86305332;8,612855192;4,424374991;0,393538946;534,8408208;2866,66635;3,956217652;3,876103015;3,902049114;4,12715611
7,713371882;9,958245342;6,435638269;0,456446868;1553,508932;2906,610425;1,257953195;0,911365918;1,241555081;7,0644655
6,00864635;8,714231998;4,642355067;0,365751321;327,3360843;2847,409238;1,249247432;1,187256474;1,429975839;4,089795063
6,088663902;8,684291753;4,874848715;0,447734039;208,6365006;3395,011779;1,501560537;1,430050685;1,75314431;5,668912707
5,767930968;8,531098621;4,66469327;0,440585072;185,335354;3998,728352;4,410974081;4,615240131;4,790116478;8,02020759
11,52876146;10,9264471;15,71723695;0,396117243;208,4879029;16880,62888;3,544891527;3,353169519;3,750661192;4,10586291
8,127155878;9,252085329;10,33122461;0,459918861;196,4072347;5170,274601;1,633720895;1,374934027;1,792826232;5,387915694
8,705133562;12,12419609;5,763862817;0,410356716;632,2363781;4542,593311;1,32645724;1,226983294;2,058193611;7,067607505
8,380800159;10,70178972;7,178730983;0,401459018;254,4732211;5593,185229;1,309120897;1,21543135;1,4983534;5,327978409
8,220884413;9,8488339;8,629439063;0,394840572;3261,116513;5926,096093;24,59640836;1,915213031;3,678276951;4,732524805
6,080213703;8,693983999;4,870524362;0,396742911;2613,107943;3207,400762;20,52976723;1,868912804;2,553759611;4,111075243
6,960436616;9,067454077;6,485048332;0,397074335;2178,16123;2888,073922;19,20933255;2,337245809;3,378459806;4,269926541
7,063712527;9,490694543;5,687643867;0,400085197;5601,369699;2908,704928;21,50940919;4,103658014;7,750958905;5,22892417
7,389127803;9,728725625;6,147768122;0,393748306;2665,379046;3333,62433;20,85553288;4,763160991;10,82051246;4,407243654
6,267077879;8,717987473;5,650290825;0,411975781;713,6171865;3312,169523;10,17114686;3,20598899;5,684448426;4,231532027
9,507144376;10,31689903;10,83541652;0,396452033;391,0779441;9228,850771;9,013273015;3,112256452;5,186019313;4,102698257
6,777396172;9,82618728;5,094416032;0,399319982;255,2886115;7392,255509;9,476603043;3,90528593;6,869423418;4,362822388
6,230951724;8,688731699;6,827946593;0,397894199;190,8429306;7131,743403;10,14272178;4,786859109;5,142922353;4,474707685
5,913380237;9,518152775;5,365525808;0,539052407;220,7689839;3337,950083;17,38627603;10,93051392;14,16062366;8,30604239
6,208866533;9,653418757;4,479645383;0,404118011;195,30956;3897,18222;23,9524298;16,76350723;26,31306197;7,259955209
5,830581907;8,655931135;4,746966305;0,398451909;661,1168938;3007,435407;17,53417391;11,23132418;16,37186906;4,221742434
7,133007826;9,238716714;6,570305823;0,400829076;2008,789847;3197,192997;1,446953762;6,369152452;6,804050154;4,909746753
5,919155806;8,576686987;4,649945312;0,393327014;533,7944049;2951,406002;1,685449433;5,740153762;6,396751232;4,096907763
6,098202368;8,653440659;4,897822379;0,402738427;460,552161;2852,057058;1,613613508;4,607896771;5,021401147;4,11019132
6,084400401;8,61188963;4,960081254;0,393392324;1213,712222;2875,403968;1,164844388;3,726612294;4,020188728;4,119280834
10,87340439;10,5400576;14,69915206;0,397031776;4014,405747;3271,04827;1,337220863;1,914352118;1,424252335;4,740142129
6,484905417;9,278244502;8,220259209;0,539481155;596,1279971;3170,580871;3,527108706;11,46660515;7,596880585;7,148920124
8,140193847;13,69470889;4,795755476;0,428560345;230,3975445;5611,273904;9,273900775;19,7774864;15,26147712;9,291264016
6,116517933;9,558962819;4,416544571;0,388453783;217,0603487;3898,751809;15,68415656;27,28775166;20,40332411;7,870567125
5,786468012;8,649782665;4,39446434;0,471507505;191,3921597;3371,171936;30,31106042;45,1341967;42,97390412;13,53719123
5,738800233;8,48255415;4,377963279;0,361217527;183,5609421;2910,020342;34,24277497;46,91710152;39,31478349;6,104765822
8,093971096;9,781248968;7,989037168;0,417728875;458,2425306;14442,43105;28,45953888;37,98498682;25,45425502;4,097055545
6,28111078;9,334829052;4,795584119;0,407060624;402,1574233;4040,633261;29,60689932;39,05204378;30,50258523;5,007997998
7,938556732;9,885448941;7,481460148;0,394747602;2130,389377;3444,371439;30,30150495;38,66522896;30,3657359;4,957886572
6,134760328;8,868949778;4,728177727;0,397848228;434,2606554;2906,424802;24,76531154;30,83273717;22,45703777;4,094736404
5,82637351;8,506554476;4,729183745;0,400490733;6596,223184;2865,344948;24,51972866;30,61099924;26,12887154;4,587143848
6,009626101;8,664823051;4,679155558;0,40458;842,6066297;2843,371851;19,69357781;32,49892804;23,8634033;5,238477083
6,077768949;8,618152311;5,02213399;0,399869511;287,8343059;2883,876853;20,30497466;31,4527434;24,11399087;4,670597422
5,786217462;8,852262607;6,53680393;0,429237596;235,4719756;3181,790969;12,8607304;10,82694391;12,10173368;4,770648566
29,57748184;30,85738938;22,23558418;0,502635015;280,797089;24231,7021;2,979807528;2,201834535;1,527770109;11,42576254
22,8963947;22,03413467;23,26851299;0,342733159;194,2548328;33500,7163;1,271166255;1,098972724;1,469010633;6,278207809
9,333687383;12,01770883;7,419218252;0,428308156;213,3413282;7258,275703;1,334780117;1,259950451;1,489262822;5,641879378
14,17420924;14,90024006;13,476022;0,380295123;194,5452675;6848,912196;4,423722367;4,655960052;5,807970204;9,467031796
11,82118214;14,03962865;9,317616945;0,404829903;405,1364574;17708,50536;5,744255462;5,787152717;7,602713222;4,882775904
6,622919301;9,504682289;5,535833396;0,39482633;359,3358273;4849,011454;3,765922609;3,500312583;3,507131283;4,243300799
5,873810374;8,62749044;4,723959822;0,397417289;525,6407927;3035,885236;3,687949501;3,637199546;3,669264086;4,160863823
5,743484126;8,478336663;4,40859336;0,40293923;218,6616878;2858,622709;2,390731896;2,185625407;1,789722082;4,291105815
5,793104263;8,434542496;4,746466698;0,405466876;497,7845436;2845,370353;2,691174827;2,658124183;2,715624663;4,279547673
5,735541342;8,424500875;4,474946408;0,409678305;1129,380669;2865,588411;3,804892332;3,839740744;3,814460936;4,84779884
5,719295038;8,434366231;4,464598968;0,394412865;604,8770333;2841,828456;4,033312026;3,979151366;3,987781083;4,295102515
5,8513418;8,434379823;5,575427154;0,399392136;231,2978048;3036,846454;3,162255173;3,00601492;3,022579251;4,107940517
26,01297046;23,85385844;25,83917519;0,402448626;368,5725861;26175,36053;1,291367899;1,032129524;1,281207001;5,835662483
22,14610777;18,57736604;28,70404999;0,423980213;287,4087762;49640,3426;1,259703095;1,185272795;1,399584621;4,092362732
10,24956361;11,976624;9,506366687;0,383766315;244,621239;18233,47861;1,18064847;1,078360267;1,365969997;4,137749638
7,656813303;11,1308661;5,127187597;0,459986643;231,0254281;5348,852134;2,086221669;2,085554158;3,19338601;6,6983569
6,914595514;8,973599977;8,612646958;0,363950791;224,9036912;3639,751274;1,626989904;1,482059832;2,004130226;4,183220471
5,915122446;8,553275739;4,871615269;0,413609579;397,24053;3055,423746;1,450442783;1,348091946;1,667004372;4,128801615
8,716247847;10,1860559;8,734082753;0,388364344;1078,726882;5609,416333;1,202263036;1,086683972;1,403329575;4,364970126
6,715919968;9,211270588;5,461706023;0,422475271;586,2837179;3129,008672;1,896626105;1,876139145;2,6453443;5,104782613
6,264769384;8,906729253;4,901046128;0,383580272;4163,174079;2893,339394;2,491359026;2,454994801;2,978172054;4,413283678
6,305180407;8,8073366;5,172912703;0,401902153;665,8448207;2849,164587;2,328349242;2,221178548;2,558186105;4,096956026
6,082344322;8,562427868;5,282307184;0,398278732;3912,377898;3327,798943;6,51440605;1,795063483;2,151568126;4,138609346
7,308982242;11,57911503;4,48138339;0,461629784;695,30171;3717,330357;10,69166413;1,035542077;3,022383695;6,737673899
12,93932582;14,07395286;12,17385244;0,377885737;328,1127484;16356,28978;10,41968101;1,32276408;3,274954101;4,34579138
7,008348906;9,723205494;5,482733048;0,435234646;239,6165555;11369,80859;14,81564159;3,175356038;9,708589007;6,561628466
6,581377042;9,052481396;5,52199298;0,410121491;207,7089227;17623,01454;14,50348822;3,64244079;8,557050149;4,463698336
8,927898368;12,28965106;5,679306039;0,504617065;193,965703;13637,92786;22,86927658;9,501932486;21,76440487;9,085018747
9,38040744;10,4284031;11,11611955;0,342577867;251,1233561;5146,63943;14,74270728;4,766002689;10,17878494;4,509188843
6,861543947;9,181512519;5,992118077;0,432537858;731,1142041;5369,31579;15,87040706;6,767464413;14,89611792;4,812820428
6,50653759;8,627800468;7,145052693;0,407122593;628,9797333;3281,616131;15,33396383;16,4148159;14,71386214;4,433944621
7,72260304;10,00920797;6,44543361;0,449053941;3341,370209;3059,66249;21,19043127;21,71509165;20,56116624;7,263189686
6,040080517;8,725017387;4,780972113;0,369482199;1444,807197;2862,648801;22,80492919;23,01292443;21,90496871;5,287992754
6,477611769;8,730425175;6,031896301;0,410859673;522,7664247;2845,764263;10,61478261;21,02152282;16,63013203;4,366179785
6,693259975;8,900649485;6,043721011;0,389113714;2269,813886;3154,628792;0,970624949;19,76872407;18,9177053;4,401514262
10,91756131;14,80772916;6,511847022;0,501567477;464,7244312;3873,547583;3,653677557;5,843687625;0,370499833;8,725698755
6,475362477;9,631312725;4,840089016;0,370965099;365,4673235;6163,163703;2,632532768;7,142635413;1,819283455;4,198987542
5,828410253;8,685147222;4,428920516;0,436332987;201,4729659;3502,634194;4,283147633;0,701169671;2,429357717;5,095357814
7,202079052;9,602540997;5,836728999;0,40617795;200,6355139;3145,191192;3,729381851;1,372611576;1,92910761;4,094264646
6,05048238;8,686594549;4,847735035;0,391682386;184,5120667;3571,983549;3,680854553;1,126231592;2,195057451;4,13195161
9,60786353;10,71595305;10,00699003;0,414011418;208,4031881;6566,199323;6,515951774;1,513420785;5,987324942;5,888599291
6,393572712;8,992772552;5,067068243;0,38796891;190,5013533;4403,085703;6,406819907;1,721623051;6,27717376;4,18466988
5,997054223;8,680197384;4,610099293;0,400105494;975,2682227;4819,608382;2,137189221;6,113325607;4,165636021;4,100800858
5,754523123;8,476260916;4,408769247;0,393972008;741,3732489;3037,231876;1,975605045;1,386341133;2,094662068;4,106053001
7,311000559;9,971722207;5,440302181;0,409307863;1761,600994;2867,120643;1,236838803;1,133308295;1,429820375;4,865788059
10,74591458;11,7957275;10,70938663;0,406313118;8710,724915;2965,004956;6,150712694;1,898291941;2,878325959;7,496746605
6,524905169;9,076813337;5,422378615;0,392549405;1450,067442;2956,869978;5,072622246;2,018694968;2,172755582;4,220929842
6,183721057;10,00713124;4,829705502;0,50606793;338,6265787;2869,485316;11,81536503;5,790554088;9,784785968;7,935405287
6,37313839;8,866655359;6,115328512;0,370567563;209,7982723;2877,109137;16,60701459;9,723254315;14,07547321;6,889266066
5,825160136;8,506139329;4,667130038;0,411246684;189,0706543;2909,089923;21,50522674;22,89432254;20,94908229;6,712046144
7,832017061;9,146315981;9,293412923;0,427793109;208,8722587;9546,946698;28,17775114;28,81208085;27,25947932;7,639231422
10,36701997;10,91046908;11,83168317;0,391006789;188,9753691;8097,54051;0,564378704;16,6107948;10,73453157;4,798415114
12,53012073;12,5591986;13,75052179;0,406377835;436,8777776;15943,27395;1,665352658;21,59721757;16,70830008;5,812756407
6,724935455;9,213719219;5,55097794;0,390953608;219,9081454;4134,805841;1,653350672;17,4727038;12,77516521;4,130719375
7,202736134;9,313380318;6,536395326;0,42286486;3183,308273;6033,271185;1,677143488;12,31811921;6,09116166;4,206577007
6,193836186;8,727418501;5,084609511;0,392341497;2325,598612;3205,060833;1,85368626;2,651553118;2,265749157;4,586760047
7,084232442;9,754460983;5,339912021;0,406459764;5923,955315;2887,844985;3,45725755;1,422281518;1,304870647;5,450124583
7,995807435;10,09703512;7,092401107;0,39068981;11091,93366;2934,685656;5,355854464;1,042651824;1,63118672;5,193248267
6,68207891;9,520772003;4,940876688;0,477875577;3050,617272;2901,897303;12,94082742;3,107054248;8,267511871;7,943135704
5,851369723;8,761457334;4,863958794;0,387929251;640,9965885;2966,419596;15,31022217;4,922454662;10,48694376;5,195185221
