"YA_L1";"YA_L2";"YA_L3";"YA_L4";"YA_L5";"YA_L6";"YA_L7";"YA_L8";"YA_L9";"YA_L10";"YA_L11"
-18,782720545;-18,580049391;-19,206430287;-18,142803367;-18,367542782;-20,135341046;-21,838097793;-23,225223295;-23,192369433;-22,226535513;-19,712587273
-16,942023659;-18,782720545;-18,580049391;-19,206430287;-18,142803367;-18,367542782;-20,135341046;-21,838097793;-23,225223295;-23,192369433;-22,226535513
-15,017227328;-16,942023659;-18,782720545;-18,580049391;-19,206430287;-18,142803367;-18,367542782;-20,135341046;-21,838097793;-23,225223295;-23,192369433
-11,841362691;-15,017227328;-16,942023659;-18,782720545;-18,580049391;-19,206430287;-18,142803367;-18,367542782;-20,135341046;-21,838097793;-23,225223295
-10,539854444;-11,841362691;-15,017227328;-16,942023659;-18,782720545;-18,580049391;-19,206430287;-18,142803367;-18,367542782;-20,135341046;-21,838097793
-9,854706334;-10,539854444;-11,841362691;-15,017227328;-16,942023659;-18,782720545;-18,580049391;-19,206430287;-18,142803367;-18,367542782;-20,135341046
-7,412423426;-9,854706334;-10,539854444;-11,841362691;-15,017227328;-16,942023659;-18,782720545;-18,580049391;-19,206430287;-18,142803367;-18,367542782
-6,780098168;-7,412423426;-9,854706334;-10,539854444;-11,841362691;-15,017227328;-16,942023659;-18,782720545;-18,580049391;-19,206430287;-18,142803367
-6,836862507;-6,780098168;-7,412423426;-9,854706334;-10,539854444;-11,841362691;-15,017227328;-16,942023659;-18,782720545;-18,580049391;-19,206430287
-7,425586362;-6,836862507;-6,780098168;-7,412423426;-9,854706334;-10,539854444;-11,841362691;-15,017227328;-16,942023659;-18,782720545;-18,580049391
-7,042016706;-7,425586362;-6,836862507;-6,780098168;-7,412423426;-9,854706334;-10,539854444;-11,841362691;-15,017227328;-16,942023659;-18,782720545
-7,399123514;-7,042016706;-7,425586362;-6,836862507;-6,780098168;-7,412423426;-9,854706334;-10,539854444;-11,841362691;-15,017227328;-16,942023659
-7,302630399;-7,399123514;-7,042016706;-7,425586362;-6,836862507;-6,780098168;-7,412423426;-9,854706334;-10,539854444;-11,841362691;-15,017227328
-5,441893186;-7,302630399;-7,399123514;-7,042016706;-7,425586362;-6,836862507;-6,780098168;-7,412423426;-9,854706334;-10,539854444;-11,841362691
-3,782354723;-5,441893186;-7,302630399;-7,399123514;-7,042016706;-7,425586362;-6,836862507;-6,780098168;-7,412423426;-9,854706334;-10,539854444
-4,35206262;-3,782354723;-5,441893186;-7,302630399;-7,399123514;-7,042016706;-7,425586362;-6,836862507;-6,780098168;-7,412423426;-9,854706334
-4,665043559;-4,35206262;-3,782354723;-5,441893186;-7,302630399;-7,399123514;-7,042016706;-7,425586362;-6,836862507;-6,780098168;-7,412423426
-5,425790247;-4,665043559;-4,35206262;-3,782354723;-5,441893186;-7,302630399;-7,399123514;-7,042016706;-7,425586362;-6,836862507;-6,780098168
-7,480374173;-5,425790247;-4,665043559;-4,35206262;-3,782354723;-5,441893186;-7,302630399;-7,399123514;-7,042016706;-7,425586362;-6,836862507
-8,423516464;-7,480374173;-5,425790247;-4,665043559;-4,35206262;-3,782354723;-5,441893186;-7,302630399;-7,399123514;-7,042016706;-7,425586362
-8,483826396;-8,423516464;-7,480374173;-5,425790247;-4,665043559;-4,35206262;-3,782354723;-5,441893186;-7,302630399;-7,399123514;-7,042016706
-7,200263108;-8,483826396;-8,423516464;-7,480374173;-5,425790247;-4,665043559;-4,35206262;-3,782354723;-5,441893186;-7,302630399;-7,399123514
-6,084824542;-7,200263108;-8,483826396;-8,423516464;-7,480374173;-5,425790247;-4,665043559;-4,35206262;-3,782354723;-5,441893186;-7,302630399
-4,193772149;-6,084824542;-7,200263108;-8,483826396;-8,423516464;-7,480374173;-5,425790247;-4,665043559;-4,35206262;-3,782354723;-5,441893186
-3,328431615;-4,193772149;-6,084824542;-7,200263108;-8,483826396;-8,423516464;-7,480374173;-5,425790247;-4,665043559;-4,35206262;-3,782354723
-4,000000839;-3,328431615;-4,193772149;-6,084824542;-7,200263108;-8,483826396;-8,423516464;-7,480374173;-5,425790247;-4,665043559;-4,35206262
-4,236485408;-4,000000839;-3,328431615;-4,193772149;-6,084824542;-7,200263108;-8,483826396;-8,423516464;-7,480374173;-5,425790247;-4,665043559
-4,218946564;-4,236485408;-4,000000839;-3,328431615;-4,193772149;-6,084824542;-7,200263108;-8,483826396;-8,423516464;-7,480374173;-5,425790247
-3,800770746;-4,218946564;-4,236485408;-4,000000839;-3,328431615;-4,193772149;-6,084824542;-7,200263108;-8,483826396;-8,423516464;-7,480374173
-2,335940025;-3,800770746;-4,218946564;-4,236485408;-4,000000839;-3,328431615;-4,193772149;-6,084824542;-7,200263108;-8,483826396;-8,423516464
-0,319528769;-2,335940025;-3,800770746;-4,218946564;-4,236485408;-4,000000839;-3,328431615;-4,193772149;-6,084824542;-7,200263108;-8,483826396
0,434952249;-0,319528769;-2,335940025;-3,800770746;-4,218946564;-4,236485408;-4,000000839;-3,328431615;-4,193772149;-6,084824542;-7,200263108
0,771329615;0,434952249;-0,319528769;-2,335940025;-3,800770746;-4,218946564;-4,236485408;-4,000000839;-3,328431615;-4,193772149;-6,084824542
1,595698373;0,771329615;0,434952249;-0,319528769;-2,335940025;-3,800770746;-4,218946564;-4,236485408;-4,000000839;-3,328431615;-4,193772149
2,411698368;1,595698373;0,771329615;0,434952249;-0,319528769;-2,335940025;-3,800770746;-4,218946564;-4,236485408;-4,000000839;-3,328431615
1,737246709;2,411698368;1,595698373;0,771329615;0,434952249;-0,319528769;-2,335940025;-3,800770746;-4,218946564;-4,236485408;-4,000000839
1,255435824;1,737246709;2,411698368;1,595698373;0,771329615;0,434952249;-0,319528769;-2,335940025;-3,800770746;-4,218946564;-4,236485408
0,873765279;1,255435824;1,737246709;2,411698368;1,595698373;0,771329615;0,434952249;-0,319528769;-2,335940025;-3,800770746;-4,218946564
0,464573864;0,873765279;1,255435824;1,737246709;2,411698368;1,595698373;0,771329615;0,434952249;-0,319528769;-2,335940025;-3,800770746
0,808600773;0,464573864;0,873765279;1,255435824;1,737246709;2,411698368;1,595698373;0,771329615;0,434952249;-0,319528769;-2,335940025
0,516514573;0,808600773;0,464573864;0,873765279;1,255435824;1,737246709;2,411698368;1,595698373;0,771329615;0,434952249;-0,319528769
0,289260783;0,516514573;0,808600773;0,464573864;0,873765279;1,255435824;1,737246709;2,411698368;1,595698373;0,771329615;0,434952249
-0,506491998;0,289260783;0,516514573;0,808600773;0,464573864;0,873765279;1,255435824;1,737246709;2,411698368;1,595698373;0,771329615
-0,988032598;-0,506491998;0,289260783;0,516514573;0,808600773;0,464573864;0,873765279;1,255435824;1,737246709;2,411698368;1,595698373
-1,734466535;-0,988032598;-0,506491998;0,289260783;0,516514573;0,808600773;0,464573864;0,873765279;1,255435824;1,737246709;2,411698368
-3,647305486;-1,734466535;-0,988032598;-0,506491998;0,289260783;0,516514573;0,808600773;0,464573864;0,873765279;1,255435824;1,737246709
-4,947660955;-3,647305486;-1,734466535;-0,988032598;-0,506491998;0,289260783;0,516514573;0,808600773;0,464573864;0,873765279;1,255435824
-5,190295651;-4,947660955;-3,647305486;-1,734466535;-0,988032598;-0,506491998;0,289260783;0,516514573;0,808600773;0,464573864;0,873765279
-4,550177103;-5,190295651;-4,947660955;-3,647305486;-1,734466535;-0,988032598;-0,506491998;0,289260783;0,516514573;0,808600773;0,464573864
-4,125734898;-4,550177103;-5,190295651;-4,947660955;-3,647305486;-1,734466535;-0,988032598;-0,506491998;0,289260783;0,516514573;0,808600773
-3,539535873;-4,125734898;-4,550177103;-5,190295651;-4,947660955;-3,647305486;-1,734466535;-0,988032598;-0,506491998;0,289260783;0,516514573
-3,93115673;-3,539535873;-4,125734898;-4,550177103;-5,190295651;-4,947660955;-3,647305486;-1,734466535;-0,988032598;-0,506491998;0,289260783
-3,367093741;-3,93115673;-3,539535873;-4,125734898;-4,550177103;-5,190295651;-4,947660955;-3,647305486;-1,734466535;-0,988032598;-0,506491998
-4,215910458;-3,367093741;-3,93115673;-3,539535873;-4,125734898;-4,550177103;-5,190295651;-4,947660955;-3,647305486;-1,734466535;-0,988032598
-4,404313233;-4,215910458;-3,367093741;-3,93115673;-3,539535873;-4,125734898;-4,550177103;-5,190295651;-4,947660955;-3,647305486;-1,734466535
-3,926214383;-4,404313233;-4,215910458;-3,367093741;-3,93115673;-3,539535873;-4,125734898;-4,550177103;-5,190295651;-4,947660955;-3,647305486
-3,438111742;-3,926214383;-4,404313233;-4,215910458;-3,367093741;-3,93115673;-3,539535873;-4,125734898;-4,550177103;-5,190295651;-4,947660955
-2,32801803;-3,438111742;-3,926214383;-4,404313233;-4,215910458;-3,367093741;-3,93115673;-3,539535873;-4,125734898;-4,550177103;-5,190295651
-1,190015138;-2,32801803;-3,438111742;-3,926214383;-4,404313233;-4,215910458;-3,367093741;-3,93115673;-3,539535873;-4,125734898;-4,550177103
0,0682051489999999;-1,190015138;-2,32801803;-3,438111742;-3,926214383;-4,404313233;-4,215910458;-3,367093741;-3,93115673;-3,539535873;-4,125734898
-0,184103544;0,0682051489999999;-1,190015138;-2,32801803;-3,438111742;-3,926214383;-4,404313233;-4,215910458;-3,367093741;-3,93115673;-3,539535873
-0,0172674650000001;-0,184103544;0,0682051489999999;-1,190015138;-2,32801803;-3,438111742;-3,926214383;-4,404313233;-4,215910458;-3,367093741;-3,93115673
-1,120632268;-0,0172674650000001;-0,184103544;0,0682051489999999;-1,190015138;-2,32801803;-3,438111742;-3,926214383;-4,404313233;-4,215910458;-3,367093741
-1,288672678;-1,120632268;-0,0172674650000001;-0,184103544;0,0682051489999999;-1,190015138;-2,32801803;-3,438111742;-3,926214383;-4,404313233;-4,215910458
-2,233401201;-1,288672678;-1,120632268;-0,0172674650000001;-0,184103544;0,0682051489999999;-1,190015138;-2,32801803;-3,438111742;-3,926214383;-4,404313233
-2,101548272;-2,233401201;-1,288672678;-1,120632268;-0,0172674650000001;-0,184103544;0,0682051489999999;-1,190015138;-2,32801803;-3,438111742;-3,926214383
-1,737402237;-2,101548272;-2,233401201;-1,288672678;-1,120632268;-0,0172674650000001;-0,184103544;0,0682051489999999;-1,190015138;-2,32801803;-3,438111742
-1,840394203;-1,737402237;-2,101548272;-2,233401201;-1,288672678;-1,120632268;-0,0172674650000001;-0,184103544;0,0682051489999999;-1,190015138;-2,32801803
-1,067622503;-1,840394203;-1,737402237;-2,101548272;-2,233401201;-1,288672678;-1,120632268;-0,0172674650000001;-0,184103544;0,0682051489999999;-1,190015138
-0,852361993;-1,067622503;-1,840394203;-1,737402237;-2,101548272;-2,233401201;-1,288672678;-1,120632268;-0,0172674650000001;-0,184103544;0,0682051489999999
-0,938150599;-0,852361993;-1,067622503;-1,840394203;-1,737402237;-2,101548272;-2,233401201;-1,288672678;-1,120632268;-0,0172674650000001;-0,184103544
-2,541930707;-0,938150599;-0,852361993;-1,067622503;-1,840394203;-1,737402237;-2,101548272;-2,233401201;-1,288672678;-1,120632268;-0,0172674650000001
-2,614046063;-2,541930707;-0,938150599;-0,852361993;-1,067622503;-1,840394203;-1,737402237;-2,101548272;-2,233401201;-1,288672678;-1,120632268
-2,718142553;-2,614046063;-2,541930707;-0,938150599;-0,852361993;-1,067622503;-1,840394203;-1,737402237;-2,101548272;-2,233401201;-1,288672678
-2,218467919;-2,718142553;-2,614046063;-2,541930707;-0,938150599;-0,852361993;-1,067622503;-1,840394203;-1,737402237;-2,101548272;-2,233401201
-0,848356291;-2,218467919;-2,718142553;-2,614046063;-2,541930707;-0,938150599;-0,852361993;-1,067622503;-1,840394203;-1,737402237;-2,101548272
0,880209311;-0,848356291;-2,218467919;-2,718142553;-2,614046063;-2,541930707;-0,938150599;-0,852361993;-1,067622503;-1,840394203;-1,737402237
2,382433459;0,880209311;-0,848356291;-2,218467919;-2,718142553;-2,614046063;-2,541930707;-0,938150599;-0,852361993;-1,067622503;-1,840394203
3,239787443;2,382433459;0,880209311;-0,848356291;-2,218467919;-2,718142553;-2,614046063;-2,541930707;-0,938150599;-0,852361993;-1,067622503
4,601540856;3,239787443;2,382433459;0,880209311;-0,848356291;-2,218467919;-2,718142553;-2,614046063;-2,541930707;-0,938150599;-0,852361993
5,147957284;4,601540856;3,239787443;2,382433459;0,880209311;-0,848356291;-2,218467919;-2,718142553;-2,614046063;-2,541930707;-0,938150599
5,484463419;5,147957284;4,601540856;3,239787443;2,382433459;0,880209311;-0,848356291;-2,218467919;-2,718142553;-2,614046063;-2,541930707
5,718008455;5,484463419;5,147957284;4,601540856;3,239787443;2,382433459;0,880209311;-0,848356291;-2,218467919;-2,718142553;-2,614046063
7,982387706;5,718008455;5,484463419;5,147957284;4,601540856;3,239787443;2,382433459;0,880209311;-0,848356291;-2,218467919;-2,718142553
8,36236759;7,982387706;5,718008455;5,484463419;5,147957284;4,601540856;3,239787443;2,382433459;0,880209311;-0,848356291;-2,218467919
8,973630667;8,36236759;7,982387706;5,718008455;5,484463419;5,147957284;4,601540856;3,239787443;2,382433459;0,880209311;-0,848356291
10,933408748;8,973630667;8,36236759;7,982387706;5,718008455;5,484463419;5,147957284;4,601540856;3,239787443;2,382433459;0,880209311
11,194364587;10,933408748;8,973630667;8,36236759;7,982387706;5,718008455;5,484463419;5,147957284;4,601540856;3,239787443;2,382433459
11,959096395;11,194364587;10,933408748;8,973630667;8,36236759;7,982387706;5,718008455;5,484463419;5,147957284;4,601540856;3,239787443
12,08624392;11,959096395;11,194364587;10,933408748;8,973630667;8,36236759;7,982387706;5,718008455;5,484463419;5,147957284;4,601540856
12,09297045;12,08624392;11,959096395;11,194364587;10,933408748;8,973630667;8,36236759;7,982387706;5,718008455;5,484463419;5,147957284
12,311826055;12,09297045;12,08624392;11,959096395;11,194364587;10,933408748;8,973630667;8,36236759;7,982387706;5,718008455;5,484463419
12,349166986;12,311826055;12,09297045;12,08624392;11,959096395;11,194364587;10,933408748;8,973630667;8,36236759;7,982387706;5,718008455
11,36192256;12,349166986;12,311826055;12,09297045;12,08624392;11,959096395;11,194364587;10,933408748;8,973630667;8,36236759;7,982387706
12,091473466;11,36192256;12,349166986;12,311826055;12,09297045;12,08624392;11,959096395;11,194364587;10,933408748;8,973630667;8,36236759
11,94206873;12,091473466;11,36192256;12,349166986;12,311826055;12,09297045;12,08624392;11,959096395;11,194364587;10,933408748;8,973630667
12,628125577;11,94206873;12,091473466;11,36192256;12,349166986;12,311826055;12,09297045;12,08624392;11,959096395;11,194364587;10,933408748
13,224053689;12,628125577;11,94206873;12,091473466;11,36192256;12,349166986;12,311826055;12,09297045;12,08624392;11,959096395;11,194364587
11,723108587;13,224053689;12,628125577;11,94206873;12,091473466;11,36192256;12,349166986;12,311826055;12,09297045;12,08624392;11,959096395
11,671716436;11,723108587;13,224053689;12,628125577;11,94206873;12,091473466;11,36192256;12,349166986;12,311826055;12,09297045;12,08624392
11,051809505;11,671716436;11,723108587;13,224053689;12,628125577;11,94206873;12,091473466;11,36192256;12,349166986;12,311826055;12,09297045
10,842803246;11,051809505;11,671716436;11,723108587;13,224053689;12,628125577;11,94206873;12,091473466;11,36192256;12,349166986;12,311826055
10,910979901;10,842803246;11,051809505;11,671716436;11,723108587;13,224053689;12,628125577;11,94206873;12,091473466;11,36192256;12,349166986
10,087811411;10,910979901;10,842803246;11,051809505;11,671716436;11,723108587;13,224053689;12,628125577;11,94206873;12,091473466;11,36192256
9,379662177;10,087811411;10,910979901;10,842803246;11,051809505;11,671716436;11,723108587;13,224053689;12,628125577;11,94206873;12,091473466
12,273942396;9,379662177;10,087811411;10,910979901;10,842803246;11,051809505;11,671716436;11,723108587;13,224053689;12,628125577;11,94206873
12,536629259;12,273942396;9,379662177;10,087811411;10,910979901;10,842803246;11,051809505;11,671716436;11,723108587;13,224053689;12,628125577
11,245038094;12,536629259;12,273942396;9,379662177;10,087811411;10,910979901;10,842803246;11,051809505;11,671716436;11,723108587;13,224053689
10,595869403;11,245038094;12,536629259;12,273942396;9,379662177;10,087811411;10,910979901;10,842803246;11,051809505;11,671716436;11,723108587
10,613018215;10,595869403;11,245038094;12,536629259;12,273942396;9,379662177;10,087811411;10,910979901;10,842803246;11,051809505;11,671716436
9,985955274;10,613018215;10,595869403;11,245038094;12,536629259;12,273942396;9,379662177;10,087811411;10,910979901;10,842803246;11,051809505
10,047635438;9,985955274;10,613018215;10,595869403;11,245038094;12,536629259;12,273942396;9,379662177;10,087811411;10,910979901;10,842803246
9,506663061;10,047635438;9,985955274;10,613018215;10,595869403;11,245038094;12,536629259;12,273942396;9,379662177;10,087811411;10,910979901
9,239008754;9,506663061;10,047635438;9,985955274;10,613018215;10,595869403;11,245038094;12,536629259;12,273942396;9,379662177;10,087811411
8,123641192;9,239008754;9,506663061;10,047635438;9,985955274;10,613018215;10,595869403;11,245038094;12,536629259;12,273942396;9,379662177
8,857443856;8,123641192;9,239008754;9,506663061;10,047635438;9,985955274;10,613018215;10,595869403;11,245038094;12,536629259;12,273942396
10,482300056;8,857443856;8,123641192;9,239008754;9,506663061;10,047635438;9,985955274;10,613018215;10,595869403;11,245038094;12,536629259
9,10760082;10,482300056;8,857443856;8,123641192;9,239008754;9,506663061;10,047635438;9,985955274;10,613018215;10,595869403;11,245038094
8,009048579;9,10760082;10,482300056;8,857443856;8,123641192;9,239008754;9,506663061;10,047635438;9,985955274;10,613018215;10,595869403
8,592512298;8,009048579;9,10760082;10,482300056;8,857443856;8,123641192;9,239008754;9,506663061;10,047635438;9,985955274;10,613018215
10,202723536;8,592512298;8,009048579;9,10760082;10,482300056;8,857443856;8,123641192;9,239008754;9,506663061;10,047635438;9,985955274
10,79375337;10,202723536;8,592512298;8,009048579;9,10760082;10,482300056;8,857443856;8,123641192;9,239008754;9,506663061;10,047635438
14,536973014;10,79375337;10,202723536;8,592512298;8,009048579;9,10760082;10,482300056;8,857443856;8,123641192;9,239008754;9,506663061
13,944793914;14,536973014;10,79375337;10,202723536;8,592512298;8,009048579;9,10760082;10,482300056;8,857443856;8,123641192;9,239008754
15,138587997;13,944793914;14,536973014;10,79375337;10,202723536;8,592512298;8,009048579;9,10760082;10,482300056;8,857443856;8,123641192
16,539169465;15,138587997;13,944793914;14,536973014;10,79375337;10,202723536;8,592512298;8,009048579;9,10760082;10,482300056;8,857443856
18,417435837;16,539169465;15,138587997;13,944793914;14,536973014;10,79375337;10,202723536;8,592512298;8,009048579;9,10760082;10,482300056
18,425319659;18,417435837;16,539169465;15,138587997;13,944793914;14,536973014;10,79375337;10,202723536;8,592512298;8,009048579;9,10760082
17,657989683;18,425319659;18,417435837;16,539169465;15,138587997;13,944793914;14,536973014;10,79375337;10,202723536;8,592512298;8,009048579
17,362451344;17,657989683;18,425319659;18,417435837;16,539169465;15,138587997;13,944793914;14,536973014;10,79375337;10,202723536;8,592512298
18,804396505;17,362451344;17,657989683;18,425319659;18,417435837;16,539169465;15,138587997;13,944793914;14,536973014;10,79375337;10,202723536
19,453582486;18,804396505;17,362451344;17,657989683;18,425319659;18,417435837;16,539169465;15,138587997;13,944793914;14,536973014;10,79375337
18,782658234;19,453582486;18,804396505;17,362451344;17,657989683;18,425319659;18,417435837;16,539169465;15,138587997;13,944793914;14,536973014
18,220519458;18,782658234;19,453582486;18,804396505;17,362451344;17,657989683;18,425319659;18,417435837;16,539169465;15,138587997;13,944793914
16,335290301;18,220519458;18,782658234;19,453582486;18,804396505;17,362451344;17,657989683;18,425319659;18,417435837;16,539169465;15,138587997
17,879953985;16,335290301;18,220519458;18,782658234;19,453582486;18,804396505;17,362451344;17,657989683;18,425319659;18,417435837;16,539169465
18,007159608;17,879953985;16,335290301;18,220519458;18,782658234;19,453582486;18,804396505;17,362451344;17,657989683;18,425319659;18,417435837
17,599576982;18,007159608;17,879953985;16,335290301;18,220519458;18,782658234;19,453582486;18,804396505;17,362451344;17,657989683;18,425319659
16,704493695;17,599576982;18,007159608;17,879953985;16,335290301;18,220519458;18,782658234;19,453582486;18,804396505;17,362451344;17,657989683
15,296068919;16,704493695;17,599576982;18,007159608;17,879953985;16,335290301;18,220519458;18,782658234;19,453582486;18,804396505;17,362451344
14,56516468;15,296068919;16,704493695;17,599576982;18,007159608;17,879953985;16,335290301;18,220519458;18,782658234;19,453582486;18,804396505
15,988204278;14,56516468;15,296068919;16,704493695;17,599576982;18,007159608;17,879953985;16,335290301;18,220519458;18,782658234;19,453582486
16,192068258;15,988204278;14,56516468;15,296068919;16,704493695;17,599576982;18,007159608;17,879953985;16,335290301;18,220519458;18,782658234
16,436817221;16,192068258;15,988204278;14,56516468;15,296068919;16,704493695;17,599576982;18,007159608;17,879953985;16,335290301;18,220519458
16,688063577;16,436817221;16,192068258;15,988204278;14,56516468;15,296068919;16,704493695;17,599576982;18,007159608;17,879953985;16,335290301
16,905386779;16,688063577;16,436817221;16,192068258;15,988204278;14,56516468;15,296068919;16,704493695;17,599576982;18,007159608;17,879953985
16,920729212;16,905386779;16,688063577;16,436817221;16,192068258;15,988204278;14,56516468;15,296068919;16,704493695;17,599576982;18,007159608
17,6021851;16,920729212;16,905386779;16,688063577;16,436817221;16,192068258;15,988204278;14,56516468;15,296068919;16,704493695;17,599576982
17,221736393;17,6021851;16,920729212;16,905386779;16,688063577;16,436817221;16,192068258;15,988204278;14,56516468;15,296068919;16,704493695
16,681329953;17,221736393;17,6021851;16,920729212;16,905386779;16,688063577;16,436817221;16,192068258;15,988204278;14,56516468;15,296068919
16,499338606;16,681329953;17,221736393;17,6021851;16,920729212;16,905386779;16,688063577;16,436817221;16,192068258;15,988204278;14,56516468
17,803605223;16,499338606;16,681329953;17,221736393;17,6021851;16,920729212;16,905386779;16,688063577;16,436817221;16,192068258;15,988204278
19,02765921;17,803605223;16,499338606;16,681329953;17,221736393;17,6021851;16,920729212;16,905386779;16,688063577;16,436817221;16,192068258
18,862134903;19,02765921;17,803605223;16,499338606;16,681329953;17,221736393;17,6021851;16,920729212;16,905386779;16,688063577;16,436817221
18,644062211;18,862134903;19,02765921;17,803605223;16,499338606;16,681329953;17,221736393;17,6021851;16,920729212;16,905386779;16,688063577
18,881997924;18,644062211;18,862134903;19,02765921;17,803605223;16,499338606;16,681329953;17,221736393;17,6021851;16,920729212;16,905386779
19,807571337;18,881997924;18,644062211;18,862134903;19,02765921;17,803605223;16,499338606;16,681329953;17,221736393;17,6021851;16,920729212
20,554588663;19,807571337;18,881997924;18,644062211;18,862134903;19,02765921;17,803605223;16,499338606;16,681329953;17,221736393;17,6021851
20,687300955;20,554588663;19,807571337;18,881997924;18,644062211;18,862134903;19,02765921;17,803605223;16,499338606;16,681329953;17,221736393
18,987868385;20,687300955;20,554588663;19,807571337;18,881997924;18,644062211;18,862134903;19,02765921;17,803605223;16,499338606;16,681329953
18,144123257;18,987868385;20,687300955;20,554588663;19,807571337;18,881997924;18,644062211;18,862134903;19,02765921;17,803605223;16,499338606
18,945241653;18,144123257;18,987868385;20,687300955;20,554588663;19,807571337;18,881997924;18,644062211;18,862134903;19,02765921;17,803605223
20,219480957;18,945241653;18,144123257;18,987868385;20,687300955;20,554588663;19,807571337;18,881997924;18,644062211;18,862134903;19,02765921
20,421572271;20,219480957;18,945241653;18,144123257;18,987868385;20,687300955;20,554588663;19,807571337;18,881997924;18,644062211;18,862134903
20,404907864;20,421572271;20,219480957;18,945241653;18,144123257;18,987868385;20,687300955;20,554588663;19,807571337;18,881997924;18,644062211
20,159226574;20,404907864;20,421572271;20,219480957;18,945241653;18,144123257;18,987868385;20,687300955;20,554588663;19,807571337;18,881997924
20,757485046;20,159226574;20,404907864;20,421572271;20,219480957;18,945241653;18,144123257;18,987868385;20,687300955;20,554588663;19,807571337
20,838667017;20,757485046;20,159226574;20,404907864;20,421572271;20,219480957;18,945241653;18,144123257;18,987868385;20,687300955;20,554588663
18,989272525;20,838667017;20,757485046;20,159226574;20,404907864;20,421572271;20,219480957;18,945241653;18,144123257;18,987868385;20,687300955
17,75730089;18,989272525;20,838667017;20,757485046;20,159226574;20,404907864;20,421572271;20,219480957;18,945241653;18,144123257;18,987868385
14,843343346;17,75730089;18,989272525;20,838667017;20,757485046;20,159226574;20,404907864;20,421572271;20,219480957;18,945241653;18,144123257
15,795770698;14,843343346;17,75730089;18,989272525;20,838667017;20,757485046;20,159226574;20,404907864;20,421572271;20,219480957;18,945241653
17,749205845;15,795770698;14,843343346;17,75730089;18,989272525;20,838667017;20,757485046;20,159226574;20,404907864;20,421572271;20,219480957
17,302100739;17,749205845;15,795770698;14,843343346;17,75730089;18,989272525;20,838667017;20,757485046;20,159226574;20,404907864;20,421572271
14,714572778;17,302100739;17,749205845;15,795770698;14,843343346;17,75730089;18,989272525;20,838667017;20,757485046;20,159226574;20,404907864
14,043059795;14,714572778;17,302100739;17,749205845;15,795770698;14,843343346;17,75730089;18,989272525;20,838667017;20,757485046;20,159226574
12,582626553;14,043059795;14,714572778;17,302100739;17,749205845;15,795770698;14,843343346;17,75730089;18,989272525;20,838667017;20,757485046
9,609116122;12,582626553;14,043059795;14,714572778;17,302100739;17,749205845;15,795770698;14,843343346;17,75730089;18,989272525;20,838667017
